chauffageemissionid,chauffageid,begesid,co2emischauffage,datedebut,datefin,rank
40771,2,1353,30.13086137775644,2023-01-11,2023-01-11,4
40772,3,1353,23.37100655157028,2023-01-12,2023-01-12,2
40773,7,1353,26.15846316494168,2023-01-13,2023-01-13,1
40774,6,1353,44.31391769253756,2023-01-14,2023-01-14,4
40775,5,1353,42.18931714605721,2023-01-15,2023-01-15,4
40776,6,1353,28.864519931900887,2023-01-16,2023-01-16,4
40777,5,1353,19.035366879734653,2023-01-17,2023-01-17,5
40778,1,1353,39.76075851506696,2023-01-18,2023-01-18,3
40779,2,1353,45.33849819697497,2023-01-19,2023-01-19,4
40780,5,1353,28.916866968172094,2023-01-20,2023-01-20,2
40781,6,1353,18.745596575937498,2023-01-21,2023-01-21,2
40782,6,1353,38.75414841756689,2023-01-22,2023-01-22,2
40783,5,1353,18.817441826546478,2023-01-23,2023-01-23,5
40784,6,1353,38.86782074010942,2023-01-24,2023-01-24,5
40785,2,1353,40.55564524793454,2023-01-25,2023-01-25,5
40786,3,1353,19.972112831856563,2023-01-26,2023-01-26,1
40787,7,1353,31.92713125381717,2023-01-27,2023-01-27,1
40788,6,1353,46.13018954118404,2023-01-28,2023-01-28,5
40789,4,1353,47.43041215581345,2023-01-29,2023-01-29,2
40790,7,1353,36.172184307282485,2023-01-30,2023-01-30,4
40791,1,1354,21.151281452203804,2023-01-31,2023-01-31,2
40792,3,1354,46.257612849231286,2023-02-01,2023-02-01,2
40793,4,1354,44.27591870242524,2023-02-02,2023-02-02,5
40794,4,1354,47.89232450570697,2023-02-03,2023-02-03,1
40795,4,1354,43.5292414675748,2023-02-04,2023-02-04,5
40796,8,1354,42.647468957081465,2023-02-05,2023-02-05,5
40797,6,1354,12.026392875749215,2023-02-06,2023-02-06,4
40798,4,1354,41.40639830709158,2023-02-07,2023-02-07,5
40799,8,1354,35.38473488411763,2023-02-08,2023-02-08,2
40800,3,1354,33.23413157817503,2023-02-09,2023-02-09,1
40801,7,1354,32.92814055641081,2023-02-10,2023-02-10,1
40802,8,1354,28.454841429161064,2023-02-11,2023-02-11,3
40803,5,1354,27.204421414248802,2023-02-12,2023-02-12,5
40804,2,1354,31.56760240938006,2023-02-13,2023-02-13,4
40805,7,1354,33.89542569951045,2023-02-14,2023-02-14,1
40806,5,1354,37.41817953805483,2023-02-15,2023-02-15,4
40807,8,1354,14.746147288589974,2023-02-16,2023-02-16,3
40808,5,1354,23.150508561419883,2023-02-17,2023-02-17,3
40809,2,1354,13.243179307515094,2023-02-18,2023-02-18,4
40810,8,1354,47.0207891634479,2023-02-19,2023-02-19,5
40811,5,1354,22.938426122352144,2023-02-20,2023-02-20,2
40812,8,1354,14.895872603256405,2023-02-21,2023-02-21,3
40813,6,1354,33.84756049119194,2023-02-22,2023-02-22,4
40814,4,1354,35.03517224561751,2023-02-23,2023-02-23,3
40815,4,1354,20.11273099655349,2023-02-24,2023-02-24,2
40816,3,1354,27.800556326849307,2023-02-25,2023-02-25,4
40817,6,1354,23.924669954407634,2023-02-26,2023-02-26,2
40818,8,1354,35.02179676030276,2023-02-27,2023-02-27,2
40819,6,1354,28.243961836294,2023-02-28,2023-02-28,1
40820,5,1354,25.37193160101661,2023-03-01,2023-03-01,1
40821,5,1355,28.028844519848896,2023-03-02,2023-03-02,3
40822,4,1355,35.30716824135285,2023-03-03,2023-03-03,5
40823,2,1355,11.344446526040562,2023-03-04,2023-03-04,3
40824,4,1355,31.491276412576855,2023-03-05,2023-03-05,5
40825,6,1355,10.011894369717446,2023-03-06,2023-03-06,1
40826,5,1355,29.349818778487172,2023-03-07,2023-03-07,2
40827,8,1355,25.808090971693794,2023-03-08,2023-03-08,4
40828,5,1355,15.546061124457673,2023-03-09,2023-03-09,5
40829,4,1355,19.171095161547104,2023-03-10,2023-03-10,2
40830,5,1355,15.506198502885836,2023-03-11,2023-03-11,4
40831,8,1355,30.43677724757789,2023-03-12,2023-03-12,5
40832,4,1355,32.999646794771714,2023-03-13,2023-03-13,5
40833,5,1355,24.699969366567256,2023-03-14,2023-03-14,3
40834,4,1355,20.299378370082866,2023-03-15,2023-03-15,2
40835,5,1355,16.010150099317613,2023-03-16,2023-03-16,4
40836,3,1355,14.508256545070076,2023-03-17,2023-03-17,5
40837,1,1355,35.46713021414898,2023-03-18,2023-03-18,4
40838,2,1355,20.033895283020808,2023-03-19,2023-03-19,3
40839,3,1355,18.40345045075366,2023-03-20,2023-03-20,5
40840,8,1355,27.0568080951142,2023-03-21,2023-03-21,5
40841,1,1355,9.374782439203091,2023-03-22,2023-03-22,4
40842,4,1355,33.78778296866242,2023-03-23,2023-03-23,2
40843,7,1355,11.135849654440445,2023-03-24,2023-03-24,3
40844,2,1355,28.86586195470417,2023-03-25,2023-03-25,5
40845,3,1355,27.75436705351977,2023-03-26,2023-03-26,2
40846,7,1355,10.177486672425104,2023-03-27,2023-03-27,1
40847,7,1355,20.49174876471903,2023-03-28,2023-03-28,2
40848,3,1355,21.075280265585263,2023-03-29,2023-03-29,1
40849,4,1355,26.935820541730827,2023-03-30,2023-03-30,5
40850,8,1355,30.741091243667366,2023-03-31,2023-03-31,5
40851,8,1356,25.443853161012147,2023-04-01,2023-04-01,5
40852,8,1356,15.255173956040982,2023-04-02,2023-04-02,4
40853,2,1356,23.55293225270114,2023-04-03,2023-04-03,1
40854,7,1356,33.02824372460409,2023-04-04,2023-04-04,4
40855,1,1356,12.159503277766627,2023-04-05,2023-04-05,2
40856,5,1356,34.924117897408856,2023-04-06,2023-04-06,4
40857,4,1356,9.901485467804594,2023-04-07,2023-04-07,2
40858,3,1356,30.374909564624154,2023-04-08,2023-04-08,4
40859,1,1356,29.01607356369946,2023-04-09,2023-04-09,2
40860,8,1356,14.641152164137331,2023-04-10,2023-04-10,2
40861,2,1356,21.288144234348316,2023-04-11,2023-04-11,2
40862,6,1356,20.521646510488107,2023-04-12,2023-04-12,1
40863,1,1356,24.114434821924853,2023-04-13,2023-04-13,5
40864,6,1356,33.74695982132857,2023-04-14,2023-04-14,2
40865,4,1356,13.881457257469798,2023-04-15,2023-04-15,5
40866,3,1356,10.206835925615295,2023-04-16,2023-04-16,4
40867,2,1356,25.499873314736444,2023-04-17,2023-04-17,5
40868,2,1356,25.191566991999217,2023-04-18,2023-04-18,5
40869,6,1356,21.947818033345346,2023-04-19,2023-04-19,5
40870,5,1356,27.589604693988957,2023-04-20,2023-04-20,2
40871,3,1356,26.080726705247503,2023-04-21,2023-04-21,5
40872,5,1356,21.395337132296437,2023-04-22,2023-04-22,1
40873,7,1356,13.703844016981472,2023-04-23,2023-04-23,1
40874,1,1356,22.77081633139827,2023-04-24,2023-04-24,2
40875,6,1356,34.584696338599095,2023-04-25,2023-04-25,4
40876,7,1356,12.689355357387187,2023-04-26,2023-04-26,4
40877,5,1356,15.883179368887282,2023-04-27,2023-04-27,1
40878,5,1356,33.455094631595365,2023-04-28,2023-04-28,2
40879,4,1356,34.20135572243568,2023-04-29,2023-04-29,1
40880,8,1356,29.76705180016425,2023-04-30,2023-04-30,4
40881,7,1357,10.803695460841837,2023-05-01,2023-05-01,4
40882,2,1357,31.249400128948015,2023-05-02,2023-05-02,5
40883,1,1357,17.03224782540553,2023-05-03,2023-05-03,5
40884,8,1357,23.74520064002381,2023-05-04,2023-05-04,4
40885,4,1357,19.371504190478344,2023-05-05,2023-05-05,5
40886,8,1357,9.905569306115174,2023-05-06,2023-05-06,2
40887,2,1357,9.503532450050379,2023-05-07,2023-05-07,5
40888,7,1357,12.484096931772044,2023-05-08,2023-05-08,3
40889,1,1357,25.71709056774761,2023-05-09,2023-05-09,3
40890,5,1357,27.65172347383412,2023-05-10,2023-05-10,4
40891,4,1357,18.772579447940128,2023-05-11,2023-05-11,1
40892,7,1357,25.29364996717975,2023-05-12,2023-05-12,3
40893,8,1357,11.285524497367874,2023-05-13,2023-05-13,5
40894,7,1357,31.61212192481971,2023-05-14,2023-05-14,4
40895,3,1357,22.296548856237397,2023-05-15,2023-05-15,1
40896,6,1357,24.61407076342553,2023-05-16,2023-05-16,1
40897,1,1357,28.42298307366593,2023-05-17,2023-05-17,3
40898,1,1357,33.58565494865629,2023-05-18,2023-05-18,5
40899,2,1357,13.22676634001973,2023-05-19,2023-05-19,3
40900,5,1357,12.341388981171109,2023-05-20,2023-05-20,1
40901,4,1357,34.83704395346884,2023-05-21,2023-05-21,2
40902,6,1357,32.73936285110714,2023-05-22,2023-05-22,3
40903,7,1357,16.719357494231396,2023-05-23,2023-05-23,1
40904,3,1357,30.19441843485783,2023-05-24,2023-05-24,5
40905,7,1357,31.40285871946103,2023-05-25,2023-05-25,1
40906,4,1357,27.729180940762813,2023-05-26,2023-05-26,2
40907,6,1357,17.35934775995927,2023-05-27,2023-05-27,2
40908,4,1357,34.674214693984666,2023-05-28,2023-05-28,3
40909,7,1357,14.297045444588987,2023-05-29,2023-05-29,2
40910,5,1357,20.869553076902335,2023-05-30,2023-05-30,2
40911,8,1358,23.16176160764309,2023-05-31,2023-05-31,5
40912,1,1358,13.786660279342371,2023-06-01,2023-06-01,4
40913,5,1358,9.54512732553199,2023-06-02,2023-06-02,1
40914,3,1358,25.194900095490134,2023-06-03,2023-06-03,4
40915,6,1358,35.194465924503945,2023-06-04,2023-06-04,5
40916,8,1358,19.725161492549663,2023-06-05,2023-06-05,3
40917,3,1358,32.10948930699889,2023-06-06,2023-06-06,4
40918,8,1358,9.652652525818816,2023-06-07,2023-06-07,1
40919,8,1358,33.96497486095338,2023-06-08,2023-06-08,5
40920,7,1358,10.146734087570104,2023-06-09,2023-06-09,3
40921,7,1358,26.831974443886,2023-06-10,2023-06-10,2
40922,2,1358,9.442740669378468,2023-06-11,2023-06-11,4
40923,8,1358,33.39549284982449,2023-06-12,2023-06-12,5
40924,7,1358,28.294944548484676,2023-06-13,2023-06-13,5
40925,1,1358,26.35578212149186,2023-06-14,2023-06-14,4
40926,7,1358,12.992767403720705,2023-06-15,2023-06-15,2
40927,1,1358,21.51963006845794,2023-06-16,2023-06-16,1
40928,3,1358,21.062790682846686,2023-06-17,2023-06-17,5
40929,5,1358,33.40004118075956,2023-06-18,2023-06-18,3
40930,5,1358,25.600988902509986,2023-06-19,2023-06-19,3
40931,4,1358,22.628066778962097,2023-06-20,2023-06-20,2
40932,5,1358,28.468834567252372,2023-06-21,2023-06-21,1
40933,5,1358,34.8166834621864,2023-06-22,2023-06-22,1
40934,7,1358,17.982356784909587,2023-06-23,2023-06-23,4
40935,3,1358,28.25234940432864,2023-06-24,2023-06-24,2
40936,5,1358,17.473155390509863,2023-06-25,2023-06-25,1
40937,6,1358,30.575003167999643,2023-06-26,2023-06-26,5
40938,1,1358,22.3034853995966,2023-06-27,2023-06-27,5
40939,2,1358,30.010512018669157,2023-06-28,2023-06-28,1
40940,7,1358,23.772530112409953,2023-06-29,2023-06-29,2
40941,3,1359,13.666168743745146,2023-06-30,2023-06-30,1
40942,1,1359,25.373465195349937,2023-07-01,2023-07-01,4
40943,4,1359,8.057784221370488,2023-07-02,2023-07-02,1
40944,8,1359,25.36448815945124,2023-07-03,2023-07-03,1
40945,1,1359,13.954748857986978,2023-07-04,2023-07-04,5
40946,4,1359,29.138699296438183,2023-07-05,2023-07-05,2
40947,5,1359,16.304772287146065,2023-07-06,2023-07-06,3
40948,2,1359,23.754536809613146,2023-07-07,2023-07-07,1
40949,1,1359,16.12872603680675,2023-07-08,2023-07-08,3
40950,5,1359,21.228688318555594,2023-07-09,2023-07-09,1
40951,8,1359,16.967006055653293,2023-07-10,2023-07-10,3
40952,3,1359,21.407674080912706,2023-07-11,2023-07-11,1
40953,4,1359,17.056811751723906,2023-07-12,2023-07-12,2
40954,7,1359,31.56015326865328,2023-07-13,2023-07-13,3
40955,1,1359,16.946887201834937,2023-07-14,2023-07-14,1
40956,5,1359,28.323848182598525,2023-07-15,2023-07-15,3
40957,5,1359,8.639350957228883,2023-07-16,2023-07-16,5
40958,2,1359,20.89920358617493,2023-07-17,2023-07-17,1
40959,5,1359,19.732344160792817,2023-07-18,2023-07-18,3
40960,3,1359,29.532616243157783,2023-07-19,2023-07-19,1
40961,5,1359,12.571105310332719,2023-07-20,2023-07-20,3
40962,4,1359,25.361874569217825,2023-07-21,2023-07-21,4
40963,5,1359,25.081988691445304,2023-07-22,2023-07-22,1
40964,7,1359,11.268547442317004,2023-07-23,2023-07-23,5
40965,8,1359,19.899357046239835,2023-07-24,2023-07-24,1
40966,2,1359,24.867080240186286,2023-07-25,2023-07-25,2
40967,8,1359,30.932291373360886,2023-07-26,2023-07-26,2
40968,5,1359,13.457840824049015,2023-07-27,2023-07-27,5
40969,6,1359,29.67791829451934,2023-07-28,2023-07-28,3
40970,2,1359,28.315619713795844,2023-07-29,2023-07-29,2
40971,7,1360,11.863636795454397,2023-07-30,2023-07-30,5
40972,8,1360,28.152323301125218,2023-07-31,2023-07-31,1
40973,6,1360,18.64322844430688,2023-08-01,2023-08-01,3
40974,6,1360,25.802614823973347,2023-08-02,2023-08-02,4
40975,6,1360,20.086375814588205,2023-08-03,2023-08-03,4
40976,6,1360,8.783925929532712,2023-08-04,2023-08-04,5
40977,8,1360,21.19511922991975,2023-08-05,2023-08-05,2
40978,1,1360,12.785661882383792,2023-08-06,2023-08-06,5
40979,6,1360,8.158427805077935,2023-08-07,2023-08-07,4
40980,1,1360,12.25200351590987,2023-08-08,2023-08-08,3
40981,4,1360,22.59967869298682,2023-08-09,2023-08-09,5
40982,3,1360,15.417302761777222,2023-08-10,2023-08-10,2
40983,1,1360,16.19343064751929,2023-08-11,2023-08-11,2
40984,1,1360,21.20389405896769,2023-08-12,2023-08-12,1
40985,2,1360,26.69384817255359,2023-08-13,2023-08-13,3
40986,2,1360,23.74263713741219,2023-08-14,2023-08-14,3
40987,2,1360,20.25869585094305,2023-08-15,2023-08-15,4
40988,6,1360,24.396060241749794,2023-08-16,2023-08-16,2
40989,7,1360,11.622713193384879,2023-08-17,2023-08-17,4
40990,6,1360,23.785997256625713,2023-08-18,2023-08-18,2
40991,5,1360,8.946995825484903,2023-08-19,2023-08-19,4
40992,3,1360,20.760880359446165,2023-08-20,2023-08-20,4
40993,1,1360,9.497087004817315,2023-08-21,2023-08-21,2
40994,6,1360,24.436132479707187,2023-08-22,2023-08-22,1
40995,8,1360,21.65030328089687,2023-08-23,2023-08-23,3
40996,7,1360,9.49998817401057,2023-08-24,2023-08-24,3
40997,1,1360,11.785467887868078,2023-08-25,2023-08-25,3
40998,2,1360,12.134249717828167,2023-08-26,2023-08-26,2
40999,4,1360,19.58247589908783,2023-08-27,2023-08-27,5
41000,6,1360,9.076665652111055,2023-08-28,2023-08-28,4
41001,8,1361,20.530638571676448,2023-08-29,2023-08-29,3
41002,5,1361,22.875627558375907,2023-08-30,2023-08-30,4
41003,3,1361,18.230210715116783,2023-08-31,2023-08-31,2
41004,8,1361,21.575226858743303,2023-09-01,2023-09-01,4
41005,1,1361,27.729042539984007,2023-09-02,2023-09-02,4
41006,2,1361,16.320349741542465,2023-09-03,2023-09-03,4
41007,4,1361,24.87894703879317,2023-09-04,2023-09-04,4
41008,8,1361,31.31996512166163,2023-09-05,2023-09-05,1
41009,7,1361,29.311075259953967,2023-09-06,2023-09-06,3
41010,4,1361,15.755176156529249,2023-09-07,2023-09-07,4
41011,5,1361,31.978327204500182,2023-09-08,2023-09-08,4
41012,2,1361,21.087134156600982,2023-09-09,2023-09-09,1
41013,3,1361,21.948918505622807,2023-09-10,2023-09-10,5
41014,3,1361,18.302980403837747,2023-09-11,2023-09-11,2
41015,4,1361,16.627497397159875,2023-09-12,2023-09-12,2
41016,3,1361,20.24487448620937,2023-09-13,2023-09-13,2
41017,4,1361,24.72646044664222,2023-09-14,2023-09-14,1
41018,8,1361,31.842104895089605,2023-09-15,2023-09-15,1
41019,3,1361,24.765794171782662,2023-09-16,2023-09-16,2
41020,1,1361,22.391175328059333,2023-09-17,2023-09-17,2
41021,4,1361,17.7326184545072,2023-09-18,2023-09-18,4
41022,8,1361,31.87549714447718,2023-09-19,2023-09-19,3
41023,3,1361,31.439534256381126,2023-09-20,2023-09-20,1
41024,7,1361,25.95137569575141,2023-09-21,2023-09-21,1
41025,5,1361,10.259309783348515,2023-09-22,2023-09-22,2
41026,1,1361,24.75197630785291,2023-09-23,2023-09-23,5
41027,8,1361,11.464482194580174,2023-09-24,2023-09-24,3
41028,2,1361,10.597842437662587,2023-09-25,2023-09-25,2
41029,4,1361,22.621098655096656,2023-09-26,2023-09-26,4
41030,7,1361,24.13463826070012,2023-09-27,2023-09-27,5
41031,1,1362,32.32744805497994,2023-09-28,2023-09-28,2
41032,2,1362,14.818140363388835,2023-09-29,2023-09-29,5
41033,8,1362,33.594700168385245,2023-09-30,2023-09-30,2
41034,2,1362,14.249890296467058,2023-10-01,2023-10-01,4
41035,5,1362,12.331944721403906,2023-10-02,2023-10-02,2
41036,8,1362,17.53088918047949,2023-10-03,2023-10-03,5
41037,8,1362,15.651575042219328,2023-10-04,2023-10-04,5
41038,2,1362,19.330043482009827,2023-10-05,2023-10-05,4
41039,6,1362,16.243400150670833,2023-10-06,2023-10-06,2
41040,7,1362,31.744834000728385,2023-10-07,2023-10-07,3
41041,8,1362,23.569159072629244,2023-10-08,2023-10-08,4
41042,2,1362,26.075448454137376,2023-10-09,2023-10-09,2
41043,8,1362,29.103834967606787,2023-10-10,2023-10-10,4
41044,6,1362,39.05466905384567,2023-10-11,2023-10-11,4
41045,1,1362,25.914047663608457,2023-10-12,2023-10-12,4
41046,4,1362,13.323507521980765,2023-10-13,2023-10-13,3
41047,1,1362,13.120923801501341,2023-10-14,2023-10-14,3
41048,4,1362,24.592061017450035,2023-10-15,2023-10-15,2
41049,4,1362,18.92808309460973,2023-10-16,2023-10-16,4
41050,3,1362,18.784504650762678,2023-10-17,2023-10-17,4
41051,7,1362,15.594108581222752,2023-10-18,2023-10-18,3
41052,4,1362,33.58997265328016,2023-10-19,2023-10-19,2
41053,6,1362,24.785829634913448,2023-10-20,2023-10-20,1
41054,7,1362,28.840155076729793,2023-10-21,2023-10-21,1
41055,4,1362,32.314083990079894,2023-10-22,2023-10-22,4
41056,7,1362,22.334182305733428,2023-10-23,2023-10-23,2
41057,6,1362,14.122532708345348,2023-10-24,2023-10-24,5
41058,2,1362,23.450790648951813,2023-10-25,2023-10-25,4
41059,5,1362,35.47772238609105,2023-10-26,2023-10-26,5
41060,5,1362,27.008829519548733,2023-10-27,2023-10-27,5
41061,6,1363,20.135371451934247,2023-10-28,2023-10-28,5
41062,2,1363,31.833971713149186,2023-10-29,2023-10-29,1
41063,4,1363,21.236903352816924,2023-10-30,2023-10-30,5
41064,2,1363,13.353131281604162,2023-10-31,2023-10-31,2
41065,8,1363,12.87223349713869,2023-11-01,2023-11-01,5
41066,7,1363,21.871497064613582,2023-11-02,2023-11-02,5
41067,4,1363,33.44059939043188,2023-11-03,2023-11-03,2
41068,1,1363,29.200055541790068,2023-11-04,2023-11-04,1
41069,2,1363,19.816419209597008,2023-11-05,2023-11-05,3
41070,3,1363,20.17171491806319,2023-11-06,2023-11-06,2
41071,2,1363,15.335646004265666,2023-11-07,2023-11-07,4
41072,2,1363,28.956472939999806,2023-11-08,2023-11-08,2
41073,1,1363,15.112153045777578,2023-11-09,2023-11-09,2
41074,8,1363,28.364469312903218,2023-11-10,2023-11-10,4
41075,8,1363,34.26001776349396,2023-11-11,2023-11-11,3
41076,8,1363,12.565524844958558,2023-11-12,2023-11-12,1
41077,3,1363,31.238132656298635,2023-11-13,2023-11-13,5
41078,7,1363,11.550836273405556,2023-11-14,2023-11-14,1
41079,2,1363,37.21338739677395,2023-11-15,2023-11-15,1
41080,5,1363,21.95795996806136,2023-11-16,2023-11-16,5
41081,5,1363,32.25517607815712,2023-11-17,2023-11-17,2
41082,7,1363,31.760156151146244,2023-11-18,2023-11-18,4
41083,1,1363,33.18296982514506,2023-11-19,2023-11-19,1
41084,3,1363,38.26008787995612,2023-11-20,2023-11-20,5
41085,8,1363,38.24192287745771,2023-11-21,2023-11-21,2
41086,8,1363,16.821465969239064,2023-11-22,2023-11-22,4
41087,5,1363,27.425935244778255,2023-11-23,2023-11-23,5
41088,3,1363,14.02347463105583,2023-11-24,2023-11-24,2
41089,5,1363,18.87150466152928,2023-11-25,2023-11-25,2
41090,4,1363,11.07526429879356,2023-11-26,2023-11-26,3
41091,8,1364,14.769218006611824,2023-11-27,2023-11-27,4
41092,7,1364,18.025162327869843,2023-11-28,2023-11-28,4
41093,2,1364,15.986488466795421,2023-11-29,2023-11-29,5
41094,7,1364,14.556661674581648,2023-11-30,2023-11-30,4
41095,8,1364,21.55297436820964,2023-12-01,2023-12-01,4
41096,3,1364,24.091997790741715,2023-12-02,2023-12-02,5
41097,4,1364,11.240709883534105,2023-12-03,2023-12-03,4
41098,7,1364,38.67175774015959,2023-12-04,2023-12-04,2
41099,7,1364,29.39382918620331,2023-12-05,2023-12-05,4
41100,7,1364,11.448052963209019,2023-12-06,2023-12-06,3
41101,1,1364,12.990211337590889,2023-12-07,2023-12-07,1
41102,2,1364,27.59830720081317,2023-12-08,2023-12-08,1
41103,3,1364,14.867014461142794,2023-12-09,2023-12-09,2
41104,2,1364,29.67402586357241,2023-12-10,2023-12-10,4
41105,6,1364,32.78916696680593,2023-12-11,2023-12-11,2
41106,6,1364,21.70424542554234,2023-12-12,2023-12-12,1
41107,3,1364,16.682916850662075,2023-12-13,2023-12-13,4
41108,7,1364,38.47782868762018,2023-12-14,2023-12-14,1
41109,4,1364,12.083956582712904,2023-12-15,2023-12-15,3
41110,2,1364,29.033431876725047,2023-12-16,2023-12-16,4
41111,5,1364,34.63803284760922,2023-12-17,2023-12-17,3
41112,3,1364,34.99777167930834,2023-12-18,2023-12-18,5
41113,8,1364,38.97112905889719,2023-12-19,2023-12-19,5
41114,7,1364,13.023801173889828,2023-12-20,2023-12-20,5
41115,1,1364,36.89970175504625,2023-12-21,2023-12-21,1
41116,2,1364,10.617017781236962,2023-12-22,2023-12-22,5
41117,4,1364,13.795515555674118,2023-12-23,2023-12-23,5
41118,3,1364,12.79953238294947,2023-12-24,2023-12-24,3
41119,2,1364,31.60685558281933,2023-12-25,2023-12-25,4
41120,8,1364,29.774184704310283,2023-12-26,2023-12-26,3
41121,4,1365,38.335465719362965,2023-01-01,2023-01-01,5
41122,3,1365,18.68013624691912,2023-01-02,2023-01-02,1
41123,6,1365,20.131926842404123,2023-01-03,2023-01-03,3
41124,3,1365,44.62010768558694,2023-01-04,2023-01-04,3
41125,4,1365,16.71045503045743,2023-01-05,2023-01-05,3
41126,7,1365,16.659059250132756,2023-01-06,2023-01-06,4
41127,6,1365,24.878318072458004,2023-01-07,2023-01-07,4
41128,7,1365,30.860308406790665,2023-01-08,2023-01-08,2
41129,8,1365,40.298502170567644,2023-01-09,2023-01-09,5
41130,1,1365,46.53601165134114,2023-01-10,2023-01-10,5
41131,5,1365,28.511260664374017,2023-01-11,2023-01-11,3
41132,3,1365,33.59739738717796,2023-01-12,2023-01-12,3
41133,3,1365,22.393215272897503,2023-01-13,2023-01-13,3
41134,8,1365,39.832248687954554,2023-01-14,2023-01-14,3
41135,5,1365,42.76769301597478,2023-01-15,2023-01-15,5
41136,5,1365,18.533225736716957,2023-01-16,2023-01-16,3
41137,3,1365,20.34145095317096,2023-01-17,2023-01-17,5
41138,1,1365,16.68096955979766,2023-01-18,2023-01-18,2
41139,4,1365,37.36143858442371,2023-01-19,2023-01-19,4
41140,1,1365,32.13484191521716,2023-01-20,2023-01-20,5
41141,7,1365,30.41205866704473,2023-01-21,2023-01-21,2
41142,3,1365,20.455291291655247,2023-01-22,2023-01-22,3
41143,4,1365,16.583392472938588,2023-01-23,2023-01-23,5
41144,2,1365,44.315613827408846,2023-01-24,2023-01-24,1
